session_id,lead,sistema_operativo,variante,oferta_movil
a060033b-de4e-4863-91b6-fa2b3bae432e,False,iOS,B,Xiaomi Redmi 9A
cf325a5e-f1d9-4b17-82e2-0166de761642,False,Windows,B,Xiaomi Redmi 9A
b96a275e-daf2-4093-924f-d96a0814fc2d,False,Android,B,Xiaomi Redmi 9A
5c04e420-3ff3-4abd-b947-fbee7a4ffe87,True,Android,B,Xiaomi Redmi 9A
c19e0f6b-994f-4c12-a45c-7543c1f06b37,False,Android,B,Xiaomi Redmi 9A
f492eecf-9967-4506-9456-c515a3d6ab58,False,Android,B,Xiaomi Redmi 9A
ab8c175c-1ba3-41ad-af63-3ada7c5dcdad,False,Android,B,Xiaomi Redmi 9A
6b8b0393-0444-4e2e-83d4-59d0c6f2bc4e,True,Android,B,Xiaomi Redmi 9A
bd3c8e30-4461-4a41-8cc4-333eab07a45a,False,Android,B,Xiaomi Redmi 9A
8a6117f4-c6e9-42bc-a4f1-ee6c18dbb6ab,False,Android,B,Xiaomi Redmi 9A
d726e9fb-a53f-42b7-8e47-1c2015c6cd5d,False,Android,B,Xiaomi Redmi 9A
e7ff3460-0c91-4ba7-9745-97d3de0e8ff5,False,iOS,B,Xiaomi Redmi 9A
e86b3376-61dd-4bbe-becf-7d165f6dacb2,False,Android,B,Xiaomi Redmi 9A
3be319a2-b94a-432d-9e0a-29b09d5dc74c,False,Android,B,Xiaomi Redmi 9A
8070a59c-58f5-48c6-b8af-cc93f4d198af,False,Android,B,Xiaomi Redmi 9A
9d9c061e-dad3-41ba-a197-d94967d64010,False,Android,B,Xiaomi Redmi 9A
8655d9f7-fdde-44f4-bdf0-820d8b818134,False,Windows,B,Xiaomi Redmi 9A
28aa9dba-628b-4b4f-a2d1-b5ab6c6a300b,False,Android,B,Xiaomi Redmi 9A
aec1eb41-9b85-4261-a5d2-3f9f8bc104ad,False,Android,B,Xiaomi Redmi 9A
577d9994-c9a0-4a8c-ab91-84c4290f33e7,False,Android,B,Xiaomi Redmi 9A
49d336a0-7873-4449-a4d3-d2439a2e850a,False,Windows,B,Xiaomi Redmi 9A
c5e8c48a-c3b6-4e6b-b252-476526c0e03d,False,Android,B,Xiaomi Redmi 9A
88f1300d-3729-4006-9ff9-3dbd88bceceb,False,Android,B,Xiaomi Redmi 9A
084d0db6-89be-46fd-bee7-5ed28cc6065c,False,Android,B,Xiaomi Redmi 9A
9f908c00-01e9-4d31-a64d-ee0bafba4bfa,False,Android,B,Xiaomi Redmi 9A
c876f1d2-1ea9-454f-8bd3-d5f39b5a0a2e,False,Android,B,Xiaomi Redmi 9A
0d7fae45-3f7c-48c0-9eb3-9dd3e12f5af6,False,Android,B,Xiaomi Redmi 9A
69f93667-01de-4cec-8829-7a9323360faf,True,Android,B,Xiaomi Redmi 9A
5c07e79d-aa59-43a8-a289-1a579b273fa3,False,Android,B,Xiaomi Redmi 9A
3aed20bb-c0ef-436e-912e-4b350cb1ef60,False,Android,B,Xiaomi Redmi 9A
da2c4df0-d025-47c2-81e9-110902606945,False,Android,B,Xiaomi Redmi 9A
adf9cf96-71ec-4ce1-b931-f181333ae0c1,False,Android,B,Xiaomi Redmi 9A
6178c716-fb12-452e-9936-2b0f9b62d74f,False,Android,B,Xiaomi Redmi 9A
3d73160b-68ce-4466-a3e3-f9317b07f322,False,Android,B,Xiaomi Redmi 9A
3fbe97b7-a5ed-4767-b158-f8375e052472,True,Android,B,Xiaomi Redmi 9A
297b11b3-d635-42ec-9b2f-8a1a3c801ec9,True,Android,B,Xiaomi Redmi 9A
617083d8-0665-49f5-b69e-311c281d4fa9,False,Android,B,Xiaomi Redmi 9A
10e7335e-5e2c-4d1d-b242-67f43ef63a04,False,Android,B,Xiaomi Redmi 9A
b670eabf-4018-487d-be17-3e7e727cd258,False,Android,B,Xiaomi Redmi 9A
a729fa0e-0bd1-435b-895b-4dc4229c463a,False,Android,B,Xiaomi Redmi 9A
c4c84c73-9c82-4ce8-8c5b-d39f6449230f,False,Android,B,Xiaomi Redmi 9A
1b46a77b-3a1d-4cc6-8a15-d46cb26f4464,True,Android,B,Xiaomi Redmi 9A
1bbdca7b-ca9a-4835-8f2b-49f6391919a3,False,Android,B,Xiaomi Redmi 9A
f2e45a21-2634-47de-afaa-ecad1f28eb62,False,Android,B,Xiaomi Redmi 9A
ccf5afaf-5832-449e-ab30-4e3219b61671,False,Android,B,Xiaomi Redmi 9A
4f9f5071-caa3-46da-923b-c48596f7bbbf,False,Android,B,Xiaomi Redmi 9A
324eef73-cb15-474b-8374-c05f7aab3b11,False,Android,B,Xiaomi Redmi 9A
09560b40-604c-4878-a741-53e80439a995,False,Android,B,Xiaomi Redmi 9A
4da32fa6-9f4f-4cd2-87a1-c938f8687716,True,Android,B,Xiaomi Redmi 9A
7eb61733-49ea-44b2-b4d1-93a5c2ec61ab,False,Android,B,Xiaomi Redmi 9A
6f53b81d-8b67-4118-8151-994888fd140e,True,Android,B,Xiaomi Redmi 9A
eae92bbe-d518-4971-9114-922bc74ca56d,False,iOS,B,Xiaomi Redmi 9A
0a3580d6-43cb-48e7-9410-8df0feafeb95,False,Android,B,Xiaomi Redmi 9A
798ef293-2507-4976-8ad5-6acc2de1c45d,False,Android,B,Xiaomi Redmi 9A
5b783811-7b83-4786-81cc-e8bb04d14bdb,False,Android,B,Xiaomi Redmi 9A
c98f1b2e-88af-4737-b535-67d61eda48c0,False,Android,B,Xiaomi Redmi 9A
ff0c091a-2076-4dda-b952-d47ec40de21a,True,Android,B,Xiaomi Redmi 9A
beb7f8d6-93dc-47ac-9496-e7304ddda8ee,False,Android,B,Xiaomi Redmi 9A
131a6b00-e66e-4f03-b3d5-9463baa384f0,False,Android,B,Xiaomi Redmi 9A
d7f54c75-e35d-4243-b25d-b93715693846,False,Android,B,Xiaomi Redmi 9A
fba89221-48c6-40b4-9ca4-b19f920e6c4a,False,Android,B,Xiaomi Redmi 9A
3438ffa2-6403-47ce-a157-e3fedf344707,False,Android,B,Xiaomi Redmi 9A
bd2e12ad-5986-4cd9-bee3-171b7060a5fe,False,Android,B,Xiaomi Redmi 9A
10eb030c-24e6-45dc-a38b-afaa87fa6019,False,Android,B,Xiaomi Redmi 9A
f75f3205-94ab-42c3-abce-948a7d403ea5,True,Android,B,Xiaomi Redmi 9A
30bf1805-1aa9-48a2-92aa-98a2dbcfc463,True,Android,B,Xiaomi Redmi 9A
06e15092-b6cb-429e-a782-2a1465258b7a,False,Android,B,Xiaomi Redmi 9A
130ba4d3-d20f-437e-b777-88f7a3957b00,False,Android,B,Xiaomi Redmi 9A
9fc499a9-ad37-4ed1-a382-b8d78d005fb7,True,Android,B,Xiaomi Redmi 9A
50f5fc08-9cbe-4a58-8fd5-d9c52ffb3545,False,Android,B,Xiaomi Redmi 9A
74e7e346-a8fc-4923-b6fc-e35b5b4d58c0,False,Android,B,Xiaomi Redmi 9A
1e0f97e5-fac5-46d6-8c97-641d7767a5c3,False,Android,B,Xiaomi Redmi 9A
a264567f-69d9-41ae-b131-1d17c9d5eade,False,Android,B,Xiaomi Redmi 9A
832d6fc6-b253-432e-9526-f5069d4e17e8,False,Android,B,Xiaomi Redmi 9A
cbe79d24-e738-456a-ae43-1a83499d153b,False,Android,B,Xiaomi Redmi 9A
e625417d-4858-4876-b6f0-8bfdfd528be3,False,Android,B,Xiaomi Redmi 9A
d11f65ab-96ce-4494-8be1-632fae00341c,False,Android,B,Xiaomi Redmi 9A
9091b9be-3c85-4a99-b01e-bde9b90d8921,True,Android,B,Xiaomi Redmi 9A
b71921b8-12cd-4098-97be-84c6b3b6c23d,False,Android,B,Xiaomi Redmi 9A
57422b60-ba16-4479-a077-f07dcaae41a8,False,Android,B,Xiaomi Redmi 9A
6957492e-8159-4a68-8ed8-f8d061268366,False,Android,B,Xiaomi Redmi 9A
5fc5fb91-684e-43a1-8bad-74fd03647dfc,False,Android,B,Xiaomi Redmi 9A
2769f632-bc2e-40ed-bdc2-7d6af4966cf9,False,Android,B,Xiaomi Redmi 9A
9cee99de-536c-4690-bb2a-85d2636f1b6d,False,Android,B,Xiaomi Redmi 9A
04e25249-1b3a-4c5c-9bcb-8b5ce9c9170d,False,Android,B,Xiaomi Redmi 9A
4b1ec055-1db8-462a-b664-2f69d596c1da,True,Android,B,Xiaomi Redmi 9A
7695e7fc-422f-4283-9165-c2208be61f73,False,Android,B,Xiaomi Redmi 9A
fa5f88cb-310b-4be9-aff2-80d646082b20,True,Android,B,Xiaomi Redmi 9A
2aa0bc9b-edbf-46e8-8c56-a615a1c0bd75,True,Android,B,Xiaomi Redmi 9A
982be88a-fd4a-4cc5-b0fd-baf39118ed7a,False,Android,B,Xiaomi Redmi 9A
e6ca8f8a-5dfb-4ab2-b857-8060a94856f6,False,Android,B,Xiaomi Redmi 9A
377c1b40-8a02-4677-a585-4803c814b6b4,False,Android,B,Xiaomi Redmi 9A
5ccbc42d-f953-48fa-85d5-3239c27b7e32,False,Android,B,Xiaomi Redmi 9A
937bb7c2-3cf5-47cd-8eac-460348c70ee0,True,Android,B,Xiaomi Redmi 9A
edf25d4c-b399-45a9-bf3b-35de9a85e4c7,False,Android,B,Xiaomi Redmi 9A
546b0400-cd6f-455a-a30c-7f9b11528e69,False,Windows,B,Xiaomi Redmi 9A
06daa05b-7d18-484c-9f55-33e52bb63b52,True,Android,B,Xiaomi Redmi 9A
f3914f48-d93a-4bd0-a026-79699bcb031c,False,Android,B,Xiaomi Redmi 9A
7058f7ec-a373-41c0-9695-d2f152d263dd,False,Android,B,Xiaomi Redmi 9A
a1c265b5-1201-4d52-8f38-226aec0b51c1,False,Android,B,Xiaomi Redmi 9A
d1fa41d2-85a6-4f76-b0c5-6134db040684,False,Android,B,Xiaomi Redmi 9A
f8549249-89cc-4a95-80b1-15c2e9b36bfd,False,Windows,B,Xiaomi Redmi 9A
cbb0704f-b640-43ca-bd81-3bcee14d5b0a,False,Android,B,Xiaomi Redmi 9A
154d1315-07c6-4e71-b50c-3efb92d887cc,False,Android,B,Xiaomi Redmi 9A
f51d664a-c314-4d0a-be5c-78ead30b0e73,False,Android,B,Xiaomi Redmi 9A
9dfe6c25-a028-4b6b-a224-76770a7fa61a,False,Android,B,Xiaomi Redmi 9A
d3b2abf9-b2fa-44d5-8982-ae6090f0f4c6,True,Android,B,Xiaomi Redmi 9A
abcc4d1d-7cfe-4c95-9ae8-93f4855bfe87,False,Android,B,Xiaomi Redmi 9A
99e5d668-3ca0-4754-873c-a0b497c6b2e5,False,Android,B,Xiaomi Redmi 9A
a36835fc-14c3-4fd9-bb7b-82392fd1052d,False,Android,B,Xiaomi Redmi 9A
88c09539-011f-4819-b1a2-1fbeb5fec85f,False,Android,B,Xiaomi Redmi 9A
3501855a-b607-47aa-92ad-8d67183a8953,False,Android,B,Xiaomi Redmi 9A
6f76233f-ecca-446c-a0a8-b9fb89871b6c,False,Android,B,Xiaomi Redmi 9A
18e041d7-17d2-4e49-80e1-f4d89d0fc915,False,Android,B,Xiaomi Redmi 9A
d183ab09-508f-4c14-85da-50b5b8764e16,False,Android,B,Xiaomi Redmi 9A
db139245-189c-478b-ad67-28ec9fe40d33,False,Android,B,Xiaomi Redmi 9A
6295b9e0-475b-4032-9b18-e3b7ec8b57ca,False,Android,B,Xiaomi Redmi 9A
0e3ec9f5-96f3-496d-a1f6-86b33d2e3650,False,Android,B,Xiaomi Redmi 9A
fc87f5e2-bd2e-4de9-a119-f3b35dd91ed1,False,Android,A,Galaxy A12
373177e5-f811-49aa-9b68-b63baa1c8e3d,False,Android,A,Galaxy A12
feaf0321-8820-4df4-8a94-8b654413788a,False,Android,A,Galaxy A12
51058989-60a1-4dc0-952c-ce9a323a9dd9,False,Android,A,Galaxy A12
dee6eef1-4ca0-4baa-b921-0214b3f8e252,False,Android,A,Galaxy A12
76b10ed3-8784-45b7-928b-476207d550f1,False,Android,A,Galaxy A12
6846ac66-fdce-4a8b-a401-2f1b905a4172,False,Android,A,Galaxy A12
734afa90-ba8b-4fbd-a062-e1439fe39e4e,False,Android,A,Galaxy A12
94dcf8fe-2b21-41fc-ad34-4af4d23102a5,False,Android,A,Galaxy A12
b8e26096-b6fb-4d6c-b308-501c24106d65,True,Android,A,Galaxy A12
79583051-c624-4427-85e2-58bdd66ecff1,False,Windows,A,Galaxy A12
ae45f92d-64d7-424f-ad3f-5cd51f491bca,False,Android,A,Galaxy A12
878608c2-546b-466b-8ccf-71163d0c348f,True,Android,A,Galaxy A12
40a8c837-7677-4a50-878f-c39e524f53cd,False,Android,A,Galaxy A12
ec801f7d-17f0-4153-9869-c18733fca352,False,Android,A,Galaxy A12
180c995d-0769-4242-a32c-4e56051df74a,False,Android,A,Galaxy A12
8bc00969-143a-4c8c-b865-8f72e6e630e9,False,Android,A,Galaxy A12
1690dfde-5b1c-4399-9cbe-5e840a6a3755,False,Android,A,Galaxy A12
cb3b1c10-7138-43ef-a18f-35ddde724793,False,Windows,A,Galaxy A12
8b39ebf5-871d-4a3a-993a-84cb15d09cdd,False,Android,A,Galaxy A12
e72b6f42-5237-4b64-af85-d2e08eeec049,False,Android,A,Galaxy A12
1561964b-27e0-469f-9745-a42eaf986b16,True,Android,A,Galaxy A12
ef9d2344-ac3d-4530-92d5-d1d688027d32,False,Android,A,Galaxy A12
2e321e34-ca3a-4442-909b-8ed09c42b4f3,False,Android,A,Galaxy A12
32c1bb7a-1401-43a6-b13c-c4275d3a4cca,False,Android,A,Galaxy A12
eee0b864-b214-4cec-a0b5-8f920bcfbdd7,False,Android,A,Galaxy A12
39f933e1-e844-42fb-93d5-894c43ab933c,False,Android,A,Galaxy A12
afab6de3-47f8-4629-b060-5d5bef5bb8e7,True,iOS,A,Galaxy A12
27b6e566-3255-4f73-965e-f43470d5aff5,False,Android,A,Galaxy A12
b912c482-d2eb-4914-aa96-27f94aa505df,False,Android,A,Galaxy A12
1e1b6f36-049f-4200-ba30-74b744c5af93,False,Android,A,Galaxy A12
70a45587-05fa-40a1-a6bf-07b873cc1c57,False,Android,A,Galaxy A12
d7f3c43a-4fd0-489a-9127-e7a20b4e9e61,True,Android,A,Galaxy A12
0195b8bf-f6e6-4a0c-be88-c576929b4197,False,Android,A,Galaxy A12
c0306477-36ce-4728-9298-78b8ad9dde00,False,Android,A,Galaxy A12
cc2c408c-deb1-4e33-91ad-918f3fd43ec6,True,Android,A,Galaxy A12
3d27718a-b011-4509-8cf7-1ed894e3ce0d,False,Android,A,Galaxy A12
bbf27e1d-d82e-404b-bf98-1f1fdba997f7,False,Android,A,Galaxy A12
b256ad48-4ea7-4923-8899-77b42fe46d8f,False,Android,A,Galaxy A12
720f57e4-97d2-4ce6-b80d-2db68d8e55cf,False,Android,A,Galaxy A12
6cf088e5-2c9b-4a51-8911-b50c4a140e76,False,Android,A,Galaxy A12
d152b4ba-4aa5-4c2f-b650-5e9f21565376,False,iOS,A,Galaxy A12
1852826c-c4bf-4f40-a7cd-ec85262895e9,True,Android,A,Galaxy A12
e63f3737-e090-4d5e-84c7-479b3ad605dc,False,Android,A,Galaxy A12
200d280d-3ef2-493f-8c36-7333293c33f2,False,Android,A,Galaxy A12
c384e3db-3a86-4e27-8999-59c3d15cc282,False,Android,A,Galaxy A12
34a77270-4ffc-4a87-8ef3-ee92e0fced8a,False,Android,A,Galaxy A12
22de74b1-da5f-4ad6-951e-68e73a900de3,False,Android,A,Galaxy A12
978cb1db-5467-4964-8e77-de8711ed287f,False,Android,A,Galaxy A12
2ca9be70-7a7e-4eae-b31d-55562021ae61,False,Android,A,Galaxy A12
0125d356-a8cd-496c-a35f-3c5ab8b76872,False,Android,A,Galaxy A12
9868ba53-feff-4625-9dbe-517611ed2419,False,Android,A,Galaxy A12
0e31eed0-4751-4830-bf45-32514397f9d6,False,Android,A,Galaxy A12
6fe53e13-7bb7-4984-9730-7902a40823d8,False,Android,A,Galaxy A12
00670c6f-0e1b-4755-9f58-f745dc370d9d,False,Android,A,Galaxy A12
95d65f2b-9922-4025-bd21-81c5fbe1b8d3,False,Android,A,Galaxy A12
60a111ba-b5ed-4bbf-a4c1-59aa23759fbf,True,Android,A,Galaxy A12
b44fe128-6b37-47c0-b86e-7a3d2cf70ba5,False,Android,A,Galaxy A12
15076352-1c6f-4502-ad6e-f4f1f9bda9f6,False,Android,A,Galaxy A12
d55279c2-03e8-4335-b0e7-eb8e53722949,False,Android,A,Galaxy A12
148555ec-59fb-48f9-8d77-bfdc6d4dedaa,False,Android,A,Galaxy A12
5630d4c3-168c-4d73-8f68-336ad08daeba,False,Android,A,Galaxy A12
f568de8d-54f5-483f-a996-db7439279ea1,False,Android,A,Galaxy A12
7f83754f-177b-4ab1-b50a-d86505643125,False,Android,A,Galaxy A12
05c7dc66-af19-4a66-8efe-0a339fa864ee,False,Android,A,Galaxy A12
6a717f80-9e26-4d0f-8b82-d5c822ba12a6,False,Android,A,Galaxy A12
65d570bd-8f42-4bc2-9116-6447b1bd353d,False,Android,A,Galaxy A12
c100ff41-4830-4939-b2fb-c251bc2bcfb2,False,Android,A,Galaxy A12
dd6eda03-e181-4019-8c1e-575c34bb2ecf,False,Android,A,Galaxy A12
460bb8ea-a73f-4366-b101-28357f89e516,False,Android,A,Galaxy A12
0606ed7c-faf1-4ef4-965f-df373f008c6d,False,Android,A,Galaxy A12
567dd686-e770-4574-bd0c-53c2b93fc091,False,Android,A,Galaxy A12
99384f00-d820-4894-b9a7-d57354d8260c,False,Android,A,Galaxy A12
696b41d0-5c20-40ae-bf26-74cab51d5438,False,Android,A,Galaxy A12
1ad827fa-a1d4-4a6c-9cf6-8f2a6e61a505,True,Android,A,Galaxy A12
46cbe80c-e03f-4fc0-ac3e-9e84425094b7,False,Android,A,Galaxy A12
7ea41014-9176-4126-9633-0b76c6d04b68,False,Android,A,Galaxy A12
2de87f03-f16d-4cde-aacb-8cd125ae3c96,True,Android,A,Galaxy A12
2b1c978b-37a8-4263-90b5-b49682b64eec,False,Android,A,Galaxy A12
ce8187e9-8eba-4078-8b73-67a82d83799e,False,Android,A,Galaxy A12
c16b7c0a-547a-42da-862a-2d4c4e295b95,False,Android,A,Galaxy A12
4dc254ec-97da-448d-80c7-e2ff44f82181,False,Android,A,Galaxy A12
7fb405d7-960c-42e3-96db-e4a16d91f66a,False,Android,A,Galaxy A12
1743ca4f-cfb3-435d-8659-d1cf0694c164,False,Android,A,Galaxy A12
a41bfd28-1e75-4bd4-ac0e-a87674a8b915,True,Android,A,Galaxy A12
18c5d7b8-fe81-4100-8128-4d5eadc695fb,False,Android,A,Galaxy A12
aa3e8803-bbd8-49fe-864f-1e4ac780db5c,True,Android,A,Galaxy A12
2f339291-ec98-45b9-94f5-a6b4ebffd03a,False,Android,A,Galaxy A12
26cac641-53f8-4577-be4d-85ae45f6f13a,True,Android,A,Galaxy A12
c97d41e7-befd-4717-a23d-e8d547ff1152,False,Android,A,Galaxy A12
181a22ae-3625-490d-925a-242362c8292a,False,Android,A,Galaxy A12
cc2b7972-74f2-4b96-8279-d48a3052fa60,False,Android,A,Galaxy A12
9436242a-beb2-4f4a-a5df-984024dfcb9c,False,Android,A,Galaxy A12
6cc04dc0-3f01-4c9f-b7c4-cc5dfdb6ebc6,False,Android,A,Galaxy A12
e41877c4-c8ba-4bdf-80e7-513f70e97198,False,Android,A,Galaxy A12
dbf0223f-2637-4cd2-9ee4-399006139a8e,False,Android,A,Galaxy A12
9491868e-3377-4738-93b4-1e3d8cc286e9,False,Android,A,Galaxy A12
0bb6e568-f962-4dce-9179-2df4264e0de5,False,Android,A,Galaxy A12
1204299b-47d5-49d9-95ac-5d4cba2a0d7d,False,Android,A,Galaxy A12
e80746de-9e8b-4288-8d8b-130ca774c7b9,False,Android,A,Galaxy A12
668e033e-b28c-4d82-abf5-a55b04fc507e,False,iOS,A,Galaxy A12
6748bb23-4da1-4e09-8210-af57efed64cc,False,Android,A,Galaxy A12
a06b1f78-1c95-4b5a-85d9-948482e8f214,False,Android,A,Galaxy A12
071ba71c-3177-459a-ba5a-132afe43b204,False,Android,A,Galaxy A12
456fff83-6555-4d39-b55e-97d506d1b791,False,Android,A,Galaxy A12
305876b0-45f7-49ac-a406-7ce8307c9741,True,Android,A,Galaxy A12
9882f842-3192-4e46-a5ee-2bc08e97f8b1,False,Android,A,Galaxy A12
d96fe902-965d-4bb1-b524-7c8635e6f038,False,Android,A,Galaxy A12
db2aed46-8560-4084-8b46-25ba26ce3c69,False,Android,A,Galaxy A12
3e307889-9a99-4f36-90f0-1097664a303e,True,Android,A,Galaxy A12
29e59bd6-3f40-4ccf-8cd7-29bdacd40566,True,iOS,A,Galaxy A12
793617ff-f5cc-4030-a60c-f483fdd12c6b,True,Android,A,Galaxy A12
82d120e3-b931-4abd-b3e6-a37314fce6b9,False,Android,A,Galaxy A12
16eeba54-95fe-4ca4-b54b-f381f26c5b78,False,Android,A,Galaxy A12
30c330af-07fa-42a4-ad8c-c518647bff52,False,Android,A,Galaxy A12
5ab2c4ff-5fc6-4af4-a984-b10bb301aa97,False,Android,A,Galaxy A12
222a45ab-3ee3-4a27-8925-ba1baa392645,False,Android,A,Galaxy A12
4bebb372-c68a-4eee-bd3a-a9df53c79bb1,False,Android,A,Galaxy A12
e201bb24-81ab-48c2-9ef2-68e660570605,False,Android,A,Galaxy A12
d5143ad2-5c72-4633-a8c4-2cacc6aaab37,False,Android,A,Galaxy A12
42c83254-6be0-440b-9d7d-22278e5c8a37,False,Android,A,iPhone 13 Pro
8aa68ae1-0eb9-4082-8073-13ba27a4c281,False,Android,A,iPhone 13 Pro
c77c29e4-fd01-4925-b040-ce91d3a1d1d7,False,Android,A,iPhone 13 Pro
42247f2e-eed5-4c8c-89f0-6beed6537d26,True,Android,A,iPhone 13 Pro
4e839723-5bfe-4ce6-9155-5e60e4804cb3,True,Android,A,iPhone 13 Pro
cdc0ea8a-6731-4b6b-8fd1-54b17c77f6b5,False,iOS,A,iPhone 13 Pro
7dc39c6a-e429-495f-9c90-5892e9c95481,False,Android,A,iPhone 13 Pro
a8e43cb3-5657-4d78-a8e9-da9147851753,False,Android,A,iPhone 13 Pro
91bb8433-1075-4517-b04c-7ef7608b3e7f,False,iOS,A,iPhone 13 Pro
ee214981-95ec-4058-861b-ac0a668536b0,True,Android,A,iPhone 13 Pro
84d08b29-dfa9-4fb3-9df2-fcf82733123d,False,Android,A,iPhone 13 Pro
36679956-472f-4fd0-be2e-bbd77019dd66,True,Android,A,iPhone 13 Pro
ea4330fb-143e-4ec5-9284-d96267280ffa,False,Android,A,iPhone 13 Pro
3f058834-b61b-491d-9a99-54add905fc0f,False,iOS,A,iPhone 13 Pro
1ea47bc3-3aec-4b0c-a25c-1b31cf5294c2,False,iOS,A,iPhone 13 Pro
9297bb3f-a50c-46bf-baf8-dc14cb1bf850,False,Android,A,iPhone 13 Pro
75bb1497-d4f9-40e3-ae3a-35b005d952b0,False,iOS,A,iPhone 13 Pro
d4353525-1e15-4d88-9ad2-662afa3ca029,False,Android,A,iPhone 13 Pro
e7710e9f-6dc8-4972-a5be-76dc338dae14,False,Android,A,iPhone 13 Pro
49cc66d0-eb04-45d9-9bed-30467b8944d1,True,Android,A,iPhone 13 Pro
96c493d8-97d2-402d-840a-c4eca8457e50,True,Android,A,iPhone 13 Pro
f1459a2c-bd08-4b56-a01b-1142302e5b30,False,Android,A,iPhone 13 Pro
413764ea-a6bc-433a-ac87-7057cf4159b7,False,Android,A,iPhone 13 Pro
f910fb21-d323-40a5-bea0-f78f4fb62e95,False,iOS,A,iPhone 13 Pro
92e58018-d985-4d31-95fd-19a735605339,False,Android,A,iPhone 13 Pro
fed91752-57d1-4a96-8d0e-f2d681cf0ee1,False,iOS,A,iPhone 13 Pro
62f27bb2-986e-496c-acb9-5ce470996597,False,Android,A,iPhone 13 Pro
129f7775-d1c1-40d4-be6b-2bcfe4004159,False,Android,A,iPhone 13 Pro
265651b0-0cd6-4284-ab19-38b7733c4905,False,Android,A,iPhone 13 Pro
bef8c935-29a1-4950-ba1c-243db1f7013a,False,Android,A,iPhone 13 Pro
45fb5606-3bcc-4a45-871f-4136f285f6dd,False,Android,A,iPhone 13 Pro
f8b1e99c-798f-4dd4-96ab-7e200beab096,False,Android,A,iPhone 13 Pro
24c422eb-3741-4a7e-bf5b-08874f405697,False,Android,A,iPhone 13 Pro
25fcc6de-373d-4878-bce7-de3dcbe85370,False,iOS,A,iPhone 13 Pro
14697e92-424a-4b2f-9356-12cdd0359b48,False,Android,A,iPhone 13 Pro
cb26d4d2-c82d-47c0-bc11-f9ee2c517d1a,False,Android,A,iPhone 13 Pro
03d9ae5c-9e27-48a8-b5c7-c3442e875b7e,False,Android,A,iPhone 13 Pro
b1c7d7cb-1e85-42fe-9062-df0697171a36,False,Android,A,iPhone 13 Pro
03de8845-2fe2-4776-8cd4-799e619582f5,False,Android,A,iPhone 13 Pro
e4ddf3eb-191f-4689-8a37-b6b6c38d2bed,False,Android,A,iPhone 13 Pro
6b87402c-1ea2-4cc2-a5cf-ee7fb5b438a3,False,Android,A,iPhone 13 Pro
40dd5cfb-29c1-4bce-9dfc-a85793380f60,False,iOS,A,iPhone 13 Pro
22c8fe8b-911f-4a9b-944a-051d5fa7bf9e,False,Android,A,iPhone 13 Pro
6b31d32b-6a84-4349-9362-83611882212e,False,iOS,A,iPhone 13 Pro
8b6158c7-f652-4893-889f-7b813b14a41b,False,Android,A,iPhone 13 Pro
6903115a-dee4-4260-bfd4-4202493fc694,False,Android,A,iPhone 13 Pro
fa4352da-2ef1-4761-8004-8d43e06595aa,True,Android,A,iPhone 13 Pro
9519fe91-4867-4f01-bf37-35862a79de79,False,Android,A,iPhone 13 Pro
d060f03c-9c6d-41f5-8bc7-b4e99cebd9ed,False,iOS,A,iPhone 13 Pro
7ef2a213-4d34-4616-92aa-e48f613c3e95,True,Android,A,iPhone 13 Pro
7ad92886-9e12-417a-98e7-d9ba249ebd76,False,Android,A,iPhone 13 Pro
098364bc-4c78-4a36-82e2-e7d8ad7327ad,False,Android,A,iPhone 13 Pro
d7ababfc-4fe8-4241-94bb-7776d226186e,True,Android,A,iPhone 13 Pro
d7a4974b-3641-4f03-9df9-aecbed16f79a,False,iOS,A,iPhone 13 Pro
699d6b0d-c808-41fb-9762-21dc7f71fc78,False,iOS,A,iPhone 13 Pro
711d4f72-f7b6-4556-a3c3-ef0d1a37282b,True,Android,A,iPhone 13 Pro
7f2c4aac-07ba-4332-b914-8820a979251b,True,Android,A,iPhone 13 Pro
ded66a8c-5a74-4066-8567-5bc0c1a99304,False,iOS,A,iPhone 13 Pro
5953420e-1287-46ab-be91-ed2bb8bf2945,False,Android,A,iPhone 13 Pro
0024985a-6b57-446c-9ceb-f02ccc22e04f,False,Android,A,iPhone 13 Pro
55aff0bb-1de0-465f-9a3a-33bb2a196dc6,False,Android,A,iPhone 13 Pro
65652e8f-b3b6-4983-b4bc-239f6998e860,False,Android,A,iPhone 13 Pro
d8298495-62ca-4c54-8564-854be85b2004,True,Android,A,iPhone 13 Pro
56c41d11-c0c6-4a03-a36b-c66ee2a96a41,True,Android,A,iPhone 13 Pro
f8f55e39-f25a-4638-9c9a-e0210b8d178b,False,Android,A,iPhone 13 Pro
d2d195a7-92a1-4a2d-b9e4-cd24e824cd53,False,Android,A,iPhone 13 Pro
ee8c129c-8e37-401f-a0fa-627d07e5ce8e,False,iOS,A,iPhone 13 Pro
4a2cb724-e70f-4558-81d0-4293e83fa12e,False,Android,A,iPhone 13 Pro
24b6e666-9488-456f-a346-907b9e8de603,True,Android,A,iPhone 13 Pro
e4e52281-6e7d-49d4-a204-4930c476f473,True,Android,A,iPhone 13 Pro
635bc9b7-cc53-4765-bec4-4aac1d6dd132,True,Android,A,iPhone 13 Pro
